Periodo,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Coahuila de Zaragoza ",2.185523538,2.216197706,2.159717664,2.139976883,2.131182765,2.153990286,2.111071186,2.135586865,2.087416676,2.123573327,2.069916685,1.978636064,1.94820497,2.029200144,2.054722033,1.962705196
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Colima ",0.572186454,0.589380884,0.593555531,0.592161242,0.580308685,0.577150751,0.579902527,0.596721541,0.593057652,0.596452718,0.586193298,0.611113129,0.60201727,0.592028926,0.586514245,0.592166146
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Chiapas ",2.205357192,2.039900847,2.053959818,2.014629396,1.972466568,2.068222423,1.994039836,2.035354066,2.039868137,2.076785652,2.049696745,2.148908246,2.074549189,2.106668912,1.998441187,1.95846041
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Chihuahua ",2.9298025,2.875053667,2.953597035,2.951666961,2.96153787,3.012237928,2.970224783,2.876772408,2.798835514,2.864167862,2.820036312,2.684323546,2.665888855,2.704680861,2.663849237,2.617597399
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Ciudad de M�xico ",21.92269193,21.65850035,21.59857042,21.39510777,21.6212679,21.42109528,21.44870009,21.35764707,21.41905973,21.27588687,21.36236823,21.29958327,21.45539056,21.48680423,21.15950414,21.33213337
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Durango ",0.922186181,0.912888473,0.916736012,0.898878686,0.899925274,0.898560171,0.859565556,0.893375483,0.909450382,0.87948515,0.855499725,0.90438987,0.907473025,0.917027053,0.948778597,0.924730773
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Guanajuato ",3.998698047,4.046054519,3.979915179,3.908809029,3.858768508,3.90757885,3.904019333,3.961231587,3.919130256,3.908012372,3.989961171,4.095912131,4.12610856,4.011680613,3.945502614,3.846843803
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Guerrero ",1.79186988,1.833635546,1.793812534,1.755551714,1.713675087,1.683655102,1.678095879,1.72952828,1.705763683,1.666755065,1.669062592,1.696841425,1.654567461,1.708660319,1.715557916,1.758609285
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Hidalgo ",1.582753278,1.560598329,1.529218929,1.500930771,1.56623991,1.599949899,1.516786142,1.616803863,1.623261595,1.548197881,1.579328284,1.61839221,1.638571378,1.590892904,1.58102686,1.517145853
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Jalisco ",6.551616434,6.787645874,6.755922653,6.527305288,6.598652889,6.667293753,6.60982486,6.535355118,6.358571371,6.5069278,6.345042961,6.346359285,6.204182985,6.411873527,6.531588639,6.498606382
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales M�xico ",8.355873924,8.061918172,8.514346047,9.051651556,8.785058328,8.861674303,9.119829626,9.208020633,9.414338565,9.5543957,9.753259426,10.08650309,10.29769787,10.47924987,10.66391554,10.47154057
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Michoac�n de Ocampo ",3.1605358,2.916545243,2.955820196,2.946683416,3.143994394,3.24875031,3.111432977,3.030295219,3.017892133,3.005817035,3.122703801,3.073468912,2.907920295,2.904789571,2.977857395,3.004086108
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Morelos ",1.606313738,1.562301817,1.596539869,1.473322233,1.485599971,1.468861716,1.466072388,1.486976631,1.482477366,1.513549716,1.555613925,1.569727298,1.569103721,1.593183304,1.602035277,1.59366657
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Nayarit ",0.678412665,0.730385552,0.759054633,0.727000505,0.68771241,0.707427906,0.714695287,0.713977089,0.710109726,0.727039213,0.72902373,0.724361476,0.726609457,0.725792086,0.716161709,0.742141245
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Nuevo Le�n ",4.683971897,4.773053477,4.829417896,4.850802743,4.850202118,4.771754832,4.690474704,4.740138776,4.880030595,4.799776577,4.724086565,4.423215235,4.449193314,4.49245136,4.493323501,4.585799742
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Oaxaca ",2.041022796,1.975501094,2.105240855,1.983508479,1.974058433,1.958676049,2.044661199,2.082121962,2.062094644,2.018823005,1.96160438,2.004825588,2.03549639,1.906366087,1.947597014,2.094711189
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Puebla ",3.066271259,2.951222169,3.003746542,3.0058664,3.011016957,3.112551737,3.281066388,3.160604105,3.244675378,3.223596047,3.297172491,3.161236592,3.1590907,3.128274018,3.244863228,3.142095083
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Quer�taro ",1.650112532,1.573843925,1.581650594,1.611695661,1.573958989,1.619262877,1.638866687,1.642612254,1.695726752,1.700135647,1.646615268,1.733870148,1.724151694,1.689378157,1.768506402,1.767533254
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Quintana Roo ",0.982837041,1.041391416,1.102649722,1.170114198,1.130497476,1.140711038,1.134678045,1.141620953,1.173550859,1.206145733,1.185777069,1.215966769,1.225092804,1.26822942,1.294729878,1.304324625
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales San Luis Potos� ",3.133349074,3.272994295,3.397092477,3.455942467,3.543884818,3.504486604,3.549255613,3.49869352,3.515679619,3.526193216,3.567462789,3.658803123,3.633557059,3.666948217,3.61691781,3.55734497
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Sinaloa ",3.310804766,3.259233929,3.165580276,3.205714556,3.208835488,3.162579293,3.049838362,3.072925722,3.059466212,3.102228201,3.039284677,2.9940943,3.008547712,2.981511464,3.034380907,3.041101387
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Sonora ",3.558300042,3.696263753,3.41646388,3.488034809,3.484963512,3.436961993,3.400341685,3.386347457,3.295651734,3.142835173,3.213406984,3.239344364,3.196259365,3.249752583,3.242281357,3.366399954
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Tabasco ",1.73690112,1.673605443,1.570376555,1.655964318,1.809409703,1.724050716,1.726499558,1.813285607,1.800732411,1.726788128,1.757736576,1.81027275,1.849702742,1.783738865,1.725749074,1.65819506
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Tamaulipas ",3.485617965,3.587530467,3.502316955,3.46926977,3.246352009,3.1670999,3.209851154,3.119626111,3.115044975,3.133818655,3.129225404,3.114226072,3.079859985,2.9951651,2.943414308,2.971889042
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Tlaxcala ",0.50572701,0.519317949,0.524819325,0.570107948,0.542232334,0.554746613,0.583544351,0.580421587,0.596314849,0.589266454,0.601164257,0.634585996,0.646657831,0.640214424,0.673818358,0.655104868
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Veracruz de Ignacio de la Llave ",4.832543585,5.297797426,5.027917919,5.060607427,5.083192068,4.941813902,5.065611127,5.155235134,5.115691299,5.126326063,5.01572652,4.889969925,5.076536729,4.84318503,4.660327991,4.702419382
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Yucat�n ",1.80214328,1.880355647,1.853237315,1.766756604,1.74758028,1.775899859,1.821443606,1.857931271,1.853818216,1.886449676,1.895386834,1.889795903,1.81448539,1.793790576,1.812377108,1.80773851
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 81 Otros servicios excepto actividades gubernamentales Zacatecas ",0.790108725,0.816055,0.813065938,0.81041399,0.834717121,0.814090204,0.828434125,0.800535798,0.757086859,0.777333478,0.720276213,0.704404884,0.71583193,0.727880628,0.734604914,0.700053875
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 93 Actividades legislativas, gubernamentales, de impartici�n de justicia y de organismos internacionales y extraterritoriales Total nacional ",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades terciarias > 93 Actividades legislativas, gubernamentales, de impartici�n de justicia y de organismos internacionales y extraterritoriales Aguascalientes ",1.284051072,1.312676105,1.25814814,1.252134028,1.214544537,1.206837282,1.243231327,1.250216336,1.311377494,1.338848216,1.235474618,1.281166096,1.31176067,1.347119275,1.368184652,1.426675265
